,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
1912,FNN,128,1,60000,104.49313282966614,17.67603826522827,2.4368743896484375,0.9182999730110168,Dani
1913,CNN,128,1,60000,15.063042402267456,13.001909971237183,1.1790070533752441,0.9733999967575073,Dani
1914,RNN,128,1,60000,12.648365020751953,9.90751838684082,1.7287671566009521,0.864300012588501,Dani
1915,FNN,128,1,60000,16.674120903015137,15.578349828720093,1.885822057723999,0.9089000225067139,Dani
1916,CNN,128,1,60000,14.05579948425293,13.259045124053955,1.1654365062713623,0.9740999937057495,Dani
1917,RNN,128,1,60000,13.152570962905884,9.984241724014282,1.7224993705749512,0.9093999862670898,Dani
1918,FNN,128,1,60000,16.67870330810547,18.1799635887146,1.8661129474639893,0.9154000282287598,Dani
1919,CNN,128,1,60000,16.032467126846313,15.162861585617065,1.449061632156372,0.9726999998092651,Dani
1920,RNN,128,1,15000,5.318538665771484,2.8817453384399414,1.8116295337677002,0.7577999830245972,Dani
1921,FNN,128,1,15000,5.670588970184326,4.400733947753906,2.0564920902252197,0.8810999989509583,Dani
1922,CNN,128,1,15000,4.893862247467041,3.7520079612731934,1.3874940872192383,0.9355999827384949,Dani
1923,RNN,128,1,15600,5.515337705612183,3.0826306343078613,1.887024164199829,0.5672000050544739,Dani
1924,FNN,128,1,15600,5.542874813079834,4.4115214347839355,2.072291851043701,0.8615999817848206,Dani
1925,CNN,128,1,15600,4.9196226596832275,3.8138062953948975,1.3300960063934326,0.9358999729156494,Dani
1926,RNN,128,1,16200,5.53248405456543,3.088813304901123,1.742074966430664,0.6104999780654907,Dani
1927,FNN,128,1,16200,5.596092700958252,4.466603755950928,2.2317090034484863,0.878000020980835,Dani
1928,CNN,128,1,16200,5.170574426651001,4.068217515945435,1.3846056461334229,0.9394000172615051,Dani
1929,RNN,128,1,16800,6.614869594573975,3.009643316268921,1.8449068069458008,0.6473000049591064,Dani
1930,FNN,128,1,16800,5.6822991371154785,4.658017158508301,2.0079143047332764,0.8780999779701233,Dani
1931,CNN,128,1,16800,5.157041549682617,4.0125412940979,1.2386047840118408,0.9420999884605408,Dani
1932,RNN,128,1,17400,5.3745057582855225,2.946082592010498,1.656679630279541,0.6517000198364258,Dani
1933,FNN,128,1,17400,5.483227014541626,4.258338689804077,1.7814438343048096,0.8866000175476074,Dani
1934,CNN,128,1,17400,5.087128162384033,3.9715936183929443,1.1990323066711426,0.9359999895095825,Dani
1935,RNN,128,1,18000,5.375403881072998,3.061088800430298,1.6055049896240234,0.725600004196167,Dani
1936,FNN,128,1,18000,5.5757269859313965,4.328531265258789,1.725515604019165,0.8824999928474426,Dani
1937,CNN,128,1,18000,5.278419256210327,4.124839782714844,1.2614014148712158,0.9466000199317932,Dani
1938,RNN,128,1,18600,5.389143943786621,2.8487815856933594,1.5705394744873047,0.7448999881744385,Dani
1939,FNN,128,1,18600,5.383090257644653,3.9980573654174805,1.5885965824127197,0.9036999940872192,Dani
1940,CNN,128,1,18600,4.78439998626709,3.8167481422424316,1.1210594177246094,0.9417999982833862,Dani
1941,RNN,128,1,19200,5.078832149505615,3.0550951957702637,1.4351084232330322,0.7832000255584717,Dani
1942,FNN,128,1,19200,4.931270599365234,3.9481451511383057,1.5531442165374756,0.9042999744415283,Dani
1943,CNN,128,1,19200,4.766622304916382,3.8086960315704346,1.0916976928710938,0.942300021648407,Dani
1944,RNN,128,1,19800,5.190231561660767,2.812593936920166,2.6724798679351807,0.738099992275238,Dani
1945,FNN,128,1,19800,5.090970039367676,4.202633380889893,1.49550461769104,0.8998000025749207,Dani
1946,CNN,128,1,19800,4.936885595321655,3.9568653106689453,1.0720765590667725,0.9466999769210815,Dani
1947,RNN,128,1,20400,5.197572231292725,3.0379812717437744,1.408174753189087,0.7996000051498413,Dani
1948,FNN,128,1,20400,5.102280616760254,4.068235397338867,1.4686229228973389,0.8837000131607056,Dani
1949,CNN,128,1,20400,5.1594274044036865,4.061969757080078,1.0728943347930908,0.9416999816894531,Dani
1950,RNN,128,1,21000,5.357875823974609,2.8969662189483643,2.6524851322174072,0.7466999888420105,Dani
1951,FNN,128,1,21000,5.161942005157471,4.19445276260376,1.4971587657928467,0.8921999931335449,Dani
1952,CNN,128,1,21000,5.237334966659546,4.224775075912476,1.0829951763153076,0.9474999904632568,Dani
1953,RNN,128,1,21600,5.391557216644287,3.12101411819458,1.4326632022857666,0.699999988079071,Dani
1954,FNN,128,1,21600,5.389914274215698,5.934776544570923,3.781529426574707,0.8982999920845032,Dani
1955,CNN,128,1,21600,5.417234182357788,4.371881484985352,1.0814430713653564,0.946399986743927,Dani
1956,RNN,128,1,22200,5.452348709106445,3.194143772125244,1.4348628520965576,0.8004000186920166,Dani
1957,FNN,128,1,22200,5.207800626754761,4.237493515014648,1.4407923221588135,0.902400016784668,Dani
1958,CNN,128,1,22200,5.389437913894653,4.3812055587768555,1.087479829788208,0.9488999843597412,Dani
1959,RNN,128,1,22800,5.497765302658081,3.2514808177948,1.3886387348175049,0.7781000137329102,Dani
1960,FNN,128,1,22800,5.347422122955322,4.2958197593688965,1.4251909255981445,0.8999000191688538,Dani
1961,CNN,128,1,22800,5.634509325027466,4.484132528305054,1.0965092182159424,0.9513000249862671,Dani
1962,RNN,128,1,23400,5.494348049163818,5.250919342041016,1.3909809589385986,0.6794000267982483,Dani
1963,FNN,128,1,23400,5.120721340179443,4.362000942230225,1.406651496887207,0.88919997215271,Dani
1964,CNN,128,1,23400,6.185559272766113,4.623146057128906,1.0773587226867676,0.9498000144958496,Dani
1965,RNN,128,1,24000,5.426011323928833,3.154207706451416,1.421705961227417,0.8016999959945679,Dani
1966,FNN,128,1,24000,5.448661804199219,4.391275882720947,1.3258483409881592,0.902999997138977,Dani
1967,CNN,128,1,24000,5.594045162200928,4.5545265674591064,1.369812250137329,0.9539999961853027,Dani
1968,RNN,128,1,24600,5.370581150054932,3.188419818878174,1.4053480625152588,0.8277999758720398,Dani
1969,FNN,128,1,24600,5.447111129760742,4.436812162399292,1.3200020790100098,0.9014000296592712,Dani
1970,CNN,128,1,24600,5.657283306121826,4.738529443740845,1.011073112487793,0.9520999789237976,Dani
1971,RNN,128,1,25200,5.467822551727295,3.2086381912231445,1.4137465953826904,0.7912999987602234,Dani
1972,FNN,128,1,25200,5.459138870239258,4.435176610946655,1.2804744243621826,0.8866999745368958,Dani
1973,CNN,128,1,25200,5.807160139083862,4.770503997802734,1.0132877826690674,0.9569000005722046,Dani
1974,RNN,128,1,25800,5.545730113983154,3.215200424194336,1.4103648662567139,0.7971000075340271,Dani
1975,FNN,128,1,25800,5.461773872375488,4.4221367835998535,1.3077633380889893,0.9016000032424927,Dani
1976,CNN,128,1,25800,5.837434530258179,4.852124452590942,1.0033037662506104,0.9498000144958496,Dani
1977,RNN,128,1,26400,5.384951591491699,3.584622859954834,1.9713051319122314,0.8465999960899353,Dani
1978,FNN,128,1,26400,5.59560489654541,4.579209566116333,1.3092565536499023,0.8988000154495239,Dani
1979,CNN,128,1,26400,5.863609075546265,5.117292404174805,1.0782382488250732,0.95660001039505,Dani
1980,RNN,128,1,27000,5.316563606262207,3.007066488265991,1.5247149467468262,0.8162000179290771,Dani
1981,FNN,128,1,27000,5.675992965698242,4.805841445922852,1.3426170349121094,0.9085000157356262,Dani
1982,CNN,128,1,27000,6.352940559387207,5.250617742538452,1.0587067604064941,0.9581999778747559,Dani
1983,RNN,128,1,27600,5.419543266296387,3.2188148498535156,1.4282610416412354,0.8052999973297119,Dani
1984,FNN,128,1,27600,5.690376043319702,4.769783020019531,1.3147449493408203,0.8931999802589417,Dani
1985,CNN,128,1,27600,6.136090993881226,5.330373764038086,0.9862179756164551,0.955299973487854,Dani
1986,RNN,128,1,28200,5.555886745452881,3.064603090286255,1.4171652793884277,0.852400004863739,Dani
1987,FNN,128,1,28200,6.357299327850342,4.739083766937256,1.333658218383789,0.9075999855995178,Dani
1988,CNN,128,1,28200,6.037679672241211,5.08964204788208,0.9574179649353027,0.9585999846458435,Dani
1989,RNN,128,1,28800,5.21540093421936,3.0673952102661133,1.3511712551116943,0.8349000215530396,Dani
1990,FNN,128,1,28800,5.716802597045898,4.664114952087402,1.2506821155548096,0.910099983215332,Dani
1991,CNN,128,1,28800,6.112152338027954,5.18915057182312,0.9740924835205078,0.9588000178337097,Dani
1992,RNN,128,1,29400,5.3164660930633545,3.0767457485198975,1.3716423511505127,0.8694999814033508,Dani
1993,FNN,128,1,29400,5.657993793487549,4.719457149505615,1.201737880706787,0.9063000082969666,Dani
1994,CNN,128,1,29400,6.1557652950286865,5.2964606285095215,0.9485282897949219,0.9556000232696533,Dani
1995,RNN,128,1,30000,5.175749063491821,3.0161380767822266,1.3607439994812012,0.8572999835014343,Dani
1996,FNN,128,1,30000,5.65526008605957,4.681654691696167,1.2032842636108398,0.8982999920845032,Dani
1997,CNN,128,1,30000,6.222595453262329,5.336554288864136,0.9268956184387207,0.957099974155426,Dani
1998,RNN,128,1,30600,5.12455415725708,3.017354726791382,1.3813135623931885,0.830299973487854,Dani
1999,FNN,128,1,30600,5.6118316650390625,4.766668319702148,1.171510934829712,0.9061999917030334,Dani
2000,CNN,128,1,30600,6.527311563491821,5.552353143692017,0.9574382305145264,0.9575999975204468,Dani
2001,RNN,128,1,31200,5.365396499633789,3.0239691734313965,1.3623411655426025,0.7839999794960022,Dani
2002,FNN,128,1,31200,5.788219213485718,4.810278654098511,1.178267002105713,0.904699981212616,Dani
2003,CNN,128,1,31200,6.497896671295166,5.565325975418091,0.9587888717651367,0.9606999754905701,Dani
2004,RNN,128,1,31800,5.237887620925903,3.1146240234375,1.4385170936584473,0.8134999871253967,Dani
2005,FNN,128,1,31800,5.72869873046875,4.877126455307007,1.1300020217895508,0.9053000211715698,Dani
2006,CNN,128,1,31800,6.6006247997283936,5.647230625152588,0.943659782409668,0.9592999815940857,Dani
2007,RNN,128,1,32400,5.297198295593262,3.0787062644958496,1.3753712177276611,0.7979999780654907,Dani
2008,FNN,128,1,32400,5.749307632446289,4.751027584075928,1.369077444076538,0.9115999937057495,Dani
2009,CNN,128,1,32400,6.500980615615845,5.723724126815796,0.9708945751190186,0.9629999995231628,Dani
2010,RNN,128,1,33000,5.0019049644470215,3.0402190685272217,1.4305534362792969,0.7846999764442444,Dani
2011,FNN,128,1,33000,5.588605165481567,4.76242995262146,1.0826389789581299,0.9043999910354614,Dani
2012,CNN,128,1,33000,6.506733655929565,5.612429857254028,0.9082672595977783,0.9638000130653381,Dani
2013,RNN,128,1,33600,5.092371225357056,2.949514150619507,1.3876054286956787,0.6978999972343445,Dani
2014,FNN,128,1,33600,5.523695468902588,4.750441551208496,1.0621576309204102,0.8950999975204468,Dani
2015,CNN,128,1,33600,6.43574333190918,5.611239194869995,0.8905565738677979,0.9638000130653381,Dani
2016,RNN,128,1,34200,5.10681939125061,3.0556681156158447,1.302379846572876,0.8600000143051147,Dani
2017,FNN,128,1,34200,5.585148572921753,4.7925944328308105,1.0300347805023193,0.9135000109672546,Dani
2018,CNN,128,1,34200,6.736627817153931,5.840270042419434,0.9569995403289795,0.9603000283241272,Dani
