,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
32,CNN,128,1,21000,12.207402467727661,10.2205970287323,1.7268016338348389,0.9480000138282776,v2-8TPU
33,RNN,128,1,21600,4.297257900238037,1.626885175704956,1.3513023853302002,0.7570000290870667,v2-8TPU
34,FNN,128,1,21600,7.1327831745147705,5.325272560119629,0.9877934455871582,0.8962000012397766,v2-8TPU
35,CNN,128,1,21600,12.870885133743286,10.713449478149414,1.750863790512085,0.9502999782562256,v2-8TPU
36,RNN,128,1,22200,4.213729381561279,1.6498379707336426,1.3206448554992676,0.7445999979972839,v2-8TPU
37,FNN,128,1,22200,7.339010238647461,5.505247592926025,1.0078990459442139,0.8974000215530396,v2-8TPU
38,CNN,128,1,22200,13.316317558288574,11.868582725524902,1.7333710193634033,0.9488999843597412,v2-8TPU
39,RNN,128,1,22800,4.362194061279297,1.7667996883392334,1.4221701622009277,0.7034000158309937,v2-8TPU
40,FNN,128,1,22800,8.357030868530273,5.750574111938477,0.9931309223175049,0.8888999819755554,v2-8TPU
41,CNN,128,1,22800,13.39719033241272,11.375054836273193,1.7406671047210693,0.949400007724762,v2-8TPU
42,RNN,128,1,23400,4.538205146789551,1.836211919784546,1.3999645709991455,0.796500027179718,v2-8TPU
43,FNN,128,1,23400,7.730238437652588,5.696172714233398,0.9765980243682861,0.899399995803833,v2-8TPU
44,CNN,128,1,23400,13.498010635375977,11.73679256439209,1.7323498725891113,0.9539999961853027,v2-8TPU
45,RNN,128,1,24000,4.566847085952759,1.858825922012329,1.3644297122955322,0.824999988079071,v2-8TPU
46,FNN,128,1,24000,7.957676649093628,5.83231520652771,0.9806249141693115,0.9017000198364258,v2-8TPU
47,CNN,128,1,24000,14.167160034179688,12.03941559791565,1.750427007675171,0.9508000016212463,v2-8TPU
48,RNN,128,1,24600,4.489408254623413,1.8452298641204834,1.365652322769165,0.7087000012397766,v2-8TPU
49,FNN,128,1,24600,8.130285263061523,6.142629623413086,0.9953970909118652,0.8774999976158142,v2-8TPU
50,CNN,128,1,24600,14.397032260894775,12.853076219558716,1.7408416271209717,0.953000009059906,v2-8TPU
51,RNN,128,1,25200,4.574307203292847,1.9282033443450928,1.3357203006744385,0.7182000279426575,v2-8TPU
52,FNN,128,1,25200,9.36324405670166,6.455930233001709,1.1293604373931885,0.8859000205993652,v2-8TPU
53,CNN,128,1,25200,14.926080465316772,13.429917573928833,1.7431857585906982,0.9521999955177307,v2-8TPU
54,RNN,128,1,25800,4.69155478477478,1.9727683067321777,1.3940815925598145,0.8317000269889832,v2-8TPU
55,FNN,128,1,25800,8.549550771713257,6.28406834602356,1.0054841041564941,0.906000018119812,v2-8TPU
56,CNN,128,1,25800,15.058979749679565,13.173973798751831,1.7428953647613525,0.9541000127792358,v2-8TPU
57,RNN,128,1,26400,4.727935314178467,1.9810864925384521,1.3680267333984375,0.8314999938011169,v2-8TPU
58,FNN,128,1,26400,8.527148246765137,6.485116243362427,0.9996814727783203,0.902400016784668,v2-8TPU
59,CNN,128,1,26400,15.760881423950195,14.060677766799927,1.7292633056640625,0.9571999907493591,v2-8TPU
60,RNN,128,1,27000,4.676608562469482,2.071502685546875,1.3312513828277588,0.6392999887466431,v2-8TPU
61,FNN,128,1,27000,8.481867551803589,6.5869786739349365,0.9928638935089111,0.9078999757766724,v2-8TPU
62,CNN,128,1,27000,15.656883001327515,13.839700937271118,1.736645221710205,0.9542999863624573,v2-8TPU
63,RNN,128,1,27600,4.796035051345825,2.1258208751678467,1.3761754035949707,0.8237000107765198,v2-8TPU
64,FNN,128,1,27600,8.738593816757202,6.808365345001221,0.9886400699615479,0.9082000255584717,v2-8TPU
65,CNN,128,1,27600,15.973358631134033,13.8116614818573,1.7229564189910889,0.958899974822998,v2-8TPU
66,RNN,128,1,28200,6.188507795333862,2.14176344871521,1.459972620010376,0.8614000082015991,v2-8TPU
67,FNN,128,1,28200,8.859354734420776,6.904358386993408,1.0303030014038086,0.9071999788284302,v2-8TPU
68,CNN,128,1,28200,16.12413716316223,14.465195894241333,1.9625768661499023,0.9569000005722046,v2-8TPU
