,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
522,RNN,128,1,23400,3.7196922302246094,1.4416825771331787,1.410576343536377,0.8166999816894531,Oliver
523,FNN,128,1,23400,2.9569573402404785,1.9338269233703613,0.694577693939209,0.8971999883651733,Oliver
524,CNN,128,1,23400,2.809528350830078,1.8837988376617432,0.7730231285095215,0.9502999782562256,Oliver
525,RNN,128,1,24000,3.7515368461608887,1.45271897315979,1.816558837890625,0.8281000256538391,Oliver
526,FNN,128,1,24000,2.8910562992095947,1.9687283039093018,0.7159383296966553,0.9039999842643738,Oliver
527,CNN,128,1,24000,3.0177206993103027,2.1221559047698975,0.7643673419952393,0.9546999931335449,Oliver
528,RNN,128,1,24600,3.710777997970581,1.4089419841766357,1.7160296440124512,0.7958999872207642,Oliver
529,FNN,128,1,24600,2.7190425395965576,1.7906830310821533,0.6700193881988525,0.9013000130653381,Oliver
530,CNN,128,1,24600,2.9699883460998535,1.8046977519989014,0.8026266098022461,0.9571999907493591,Oliver
531,RNN,128,1,25200,3.829432725906372,1.4638171195983887,2.660893440246582,0.7843000292778015,Oliver
532,FNN,128,1,25200,2.931414842605591,1.8096449375152588,0.6663212776184082,0.9061999917030334,Oliver
533,CNN,128,1,25200,2.965667724609375,1.7529511451721191,0.7204184532165527,0.9538999795913696,Oliver
534,RNN,128,1,25800,3.8955421447753906,1.4412658214569092,1.52825927734375,0.7958999872207642,Oliver
535,FNN,128,1,25800,2.910536050796509,1.7263855934143066,0.6692936420440674,0.9036999940872192,Oliver
536,CNN,128,1,25800,2.944765090942383,2.233508348464966,0.79036545753479,0.9549000263214111,Oliver
537,RNN,128,1,26400,4.021848440170288,1.4063868522644043,1.563627004623413,0.8116000294685364,Oliver
538,FNN,128,1,26400,2.695288896560669,1.7468359470367432,0.7318422794342041,0.9006999731063843,Oliver
539,CNN,128,1,26400,3.048898696899414,2.098308563232422,0.7519772052764893,0.9584000110626221,Oliver
540,RNN,128,1,27000,3.989847183227539,1.4847338199615479,2.6599903106689453,0.8687999844551086,Oliver
541,FNN,128,1,27000,2.878323793411255,1.78291916847229,0.7176203727722168,0.8985000252723694,Oliver
542,CNN,128,1,27000,3.267768144607544,1.8778269290924072,0.6771426200866699,0.9527999758720398,Oliver
543,RNN,128,1,27600,3.8885207176208496,1.444272756576538,1.4369103908538818,0.8306000232696533,Oliver
544,FNN,128,1,27600,2.8803372383117676,1.782334566116333,0.6566054821014404,0.8980000019073486,Oliver
545,CNN,128,1,27600,2.8372130393981934,2.113025188446045,0.6875617504119873,0.9588000178337097,Oliver
546,RNN,128,1,28200,3.8260459899902344,1.4476492404937744,1.6330327987670898,0.8187999725341797,Oliver
547,FNN,128,1,28200,2.6982669830322266,1.8199706077575684,0.6874947547912598,0.9103999733924866,Oliver
548,CNN,128,1,28200,3.2968015670776367,1.9190418720245361,0.7220475673675537,0.9564999938011169,Oliver
549,RNN,128,1,28800,3.860506534576416,1.4758343696594238,1.231860637664795,0.8596000075340271,Oliver
550,FNN,128,1,28800,2.87123966217041,1.9028162956237793,0.6073532104492188,0.90829998254776,Oliver
551,CNN,128,1,28800,3.0327212810516357,1.9243745803833008,0.7760298252105713,0.9584000110626221,Oliver
552,RNN,128,1,29400,3.857172966003418,1.5390100479125977,1.4305331707000732,0.8248000144958496,Oliver
553,FNN,128,1,29400,2.865445375442505,1.853452205657959,0.6286029815673828,0.9060999751091003,Oliver
554,CNN,128,1,29400,2.9740219116210938,1.978419303894043,0.7767205238342285,0.9611999988555908,Oliver
555,RNN,128,1,30000,4.057204008102417,1.4838905334472656,1.9072082042694092,0.8421000242233276,Oliver
556,FNN,128,1,30000,2.9325919151306152,1.9274389743804932,0.6674778461456299,0.9083999991416931,Oliver
557,CNN,128,1,30000,3.2357583045959473,2.1133525371551514,0.8103282451629639,0.9595999717712402,Oliver
558,RNN,128,1,30600,3.8322737216949463,1.6377217769622803,1.2438461780548096,0.7940000295639038,Oliver
559,FNN,128,1,30600,2.964146375656128,1.946340799331665,0.6079671382904053,0.9039999842643738,Oliver
560,CNN,128,1,30600,3.2611236572265625,2.206037759780884,0.7299726009368896,0.9609000086784363,Oliver
561,RNN,128,1,31200,4.12192702293396,1.6376736164093018,1.711960792541504,0.7645000219345093,Oliver
562,FNN,128,1,31200,3.0229134559631348,2.0064244270324707,0.6525824069976807,0.9028000235557556,Oliver
563,CNN,128,1,31200,3.092146396636963,2.535309076309204,0.7062704563140869,0.9628000259399414,Oliver
564,RNN,128,1,31800,4.0948569774627686,1.714672565460205,1.3753809928894043,0.8546000123023987,Oliver
565,FNN,128,1,31800,2.9100353717803955,2.0018858909606934,0.6104919910430908,0.9067999720573425,Oliver
566,CNN,128,1,31800,3.584763526916504,2.4441134929656982,0.7701947689056396,0.9607999920845032,Oliver
567,RNN,128,1,32400,4.077631711959839,1.7090249061584473,1.5972137451171875,0.8438000082969666,Oliver
568,FNN,128,1,32400,3.0913496017456055,2.0063815116882324,0.6718664169311523,0.9041000008583069,Oliver
569,CNN,128,1,32400,3.3902370929718018,2.311927556991577,0.7214820384979248,0.9584000110626221,Oliver
570,RNN,128,1,33000,4.227968215942383,1.7504956722259521,1.9756321907043457,0.8288000226020813,Oliver
571,FNN,128,1,33000,3.247831106185913,2.0960888862609863,0.64339280128479,0.9072999954223633,Oliver
572,CNN,128,1,33000,3.5258841514587402,2.324655055999756,1.3709805011749268,0.9574000239372253,Oliver
573,RNN,128,1,33600,4.37384033203125,1.78057861328125,1.4214763641357422,0.7928000092506409,Oliver
574,FNN,128,1,33600,3.1401772499084473,2.1375749111175537,0.706916093826294,0.902899980545044,Oliver
575,CNN,128,1,33600,3.671765089035034,2.272291898727417,0.708052396774292,0.9643999934196472,Oliver
576,RNN,128,1,34200,4.131904125213623,1.9867637157440186,1.4419817924499512,0.8801000118255615,Oliver
577,FNN,128,1,34200,3.198632001876831,2.129056453704834,0.7176339626312256,0.913100004196167,Oliver
578,CNN,128,1,34200,3.621345281600952,2.7519373893737793,0.7484986782073975,0.9639000296592712,Oliver
579,RNN,128,1,34800,4.1863462924957275,1.9130170345306396,1.21818208694458,0.8422999978065491,Oliver
580,FNN,128,1,34800,3.2832400798797607,2.1056876182556152,0.5816166400909424,0.9007999897003174,Oliver
581,CNN,128,1,34800,3.7465603351593018,2.3187432289123535,0.6748940944671631,0.9653000235557556,Oliver
582,RNN,128,1,35400,4.127541542053223,1.7690000534057617,1.832275390625,0.8019000291824341,Oliver
583,FNN,128,1,35400,3.1287684440612793,2.2103357315063477,0.6992511749267578,0.9082000255584717,Oliver
584,CNN,128,1,35400,3.357532501220703,2.7486515045166016,0.7394065856933594,0.9639999866485596,Oliver
585,RNN,128,1,36000,4.0751519203186035,1.8658103942871094,1.2839579582214355,0.8064000010490417,Oliver
586,FNN,128,1,36000,3.262385368347168,2.16194224357605,0.6036965847015381,0.9120000004768372,Oliver
587,CNN,128,1,36000,3.8003411293029785,2.593331813812256,0.7354815006256104,0.9661999940872192,Oliver
588,RNN,128,1,36600,4.142277479171753,1.9084103107452393,1.6234464645385742,0.771399974822998,Oliver
589,FNN,128,1,36600,3.229854106903076,2.1621224880218506,0.6121833324432373,0.9054999947547913,Oliver
590,CNN,128,1,36600,3.354539632797241,2.3509981632232666,0.6972131729125977,0.9628000259399414,Oliver
591,RNN,128,1,37200,4.44700813293457,2.035247802734375,1.4807181358337402,0.8253999948501587,Oliver
592,FNN,128,1,37200,3.211552381515503,2.2443454265594482,0.7042555809020996,0.9093000292778015,Oliver
593,CNN,128,1,37200,3.8103420734405518,2.44183349609375,0.7591135501861572,0.9638000130653381,Oliver
594,RNN,128,1,37800,3.985290050506592,1.8291380405426025,1.9317901134490967,0.8733000159263611,Oliver
595,FNN,128,1,37800,3.1470625400543213,2.247288703918457,0.7758126258850098,0.9085999727249146,Oliver
596,CNN,128,1,37800,3.6851806640625,3.0966110229492188,0.7308046817779541,0.9672999978065491,Oliver
597,RNN,128,1,38400,5.3075783252716064,2.1858010292053223,1.235790491104126,0.8626000285148621,Oliver
598,FNN,128,1,38400,3.281712055206299,2.155158758163452,0.590385913848877,0.9135000109672546,Oliver
599,CNN,128,1,38400,3.7931528091430664,2.4330365657806396,0.752037525177002,0.9668999910354614,Oliver
600,RNN,128,1,39000,4.2879767417907715,1.84725022315979,1.4779472351074219,0.8450999855995178,Oliver
601,FNN,128,1,39000,3.4827358722686768,2.257831573486328,0.6304209232330322,0.9020000100135803,Oliver
602,CNN,128,1,39000,5.7904956340789795,3.1514809131622314,0.7860867977142334,0.9670000076293945,Oliver
603,RNN,128,1,39600,4.2401556968688965,1.906604528427124,1.662559986114502,0.8284000158309937,Oliver
604,FNN,128,1,39600,3.5139267444610596,2.3545689582824707,0.6351151466369629,0.8901000022888184,Oliver
605,CNN,128,1,39600,3.7217724323272705,2.9369447231292725,0.6621537208557129,0.9663000106811523,Oliver
606,RNN,128,1,40200,4.293011665344238,1.9739806652069092,1.733872652053833,0.8554999828338623,Oliver
607,FNN,128,1,40200,3.365804433822632,2.375150442123413,0.6239395141601562,0.9150000214576721,Oliver
608,CNN,128,1,40200,4.129605770111084,3.0176453590393066,0.7113773822784424,0.9653000235557556,Oliver
609,RNN,128,1,40800,4.469735383987427,2.0178844928741455,1.561321496963501,0.8729000091552734,Oliver
610,FNN,128,1,40800,4.099202632904053,2.3528013229370117,0.6658434867858887,0.9125999808311462,Oliver
611,CNN,128,1,40800,3.622919797897339,3.1643028259277344,0.7556562423706055,0.964900016784668,Oliver
612,RNN,128,1,41400,4.405527830123901,2.107614517211914,1.6253399848937988,0.8503000140190125,Oliver
613,FNN,128,1,41400,3.531688928604126,2.4392261505126953,0.6000607013702393,0.9078999757766724,Oliver
614,CNN,128,1,41400,4.175198793411255,2.8224267959594727,0.7243366241455078,0.9666000008583069,Oliver
615,RNN,128,1,42000,4.407858371734619,2.0011887550354004,1.6595783233642578,0.8633999824523926,Oliver
616,FNN,128,1,42000,3.582888603210449,2.4624710083007812,0.651691198348999,0.9140999913215637,Oliver
617,CNN,128,1,42000,3.828744649887085,2.7279810905456543,0.744990348815918,0.96670001745224,Oliver
618,RNN,128,1,42600,4.295673370361328,2.1409878730773926,1.2136950492858887,0.897599995136261,Oliver
619,FNN,128,1,42600,3.6949470043182373,2.456561326980591,0.5900986194610596,0.906000018119812,Oliver
620,CNN,128,1,42600,39.81748867034912,5.736111879348755,1.0152051448822021,0.9695000052452087,Oliver
621,RNN,128,1,43200,8.043083667755127,5.233243942260742,1.4105045795440674,0.8410000205039978,Oliver
622,FNN,128,1,43200,12.263442993164062,11.181939840316772,1.3479032516479492,0.9090999960899353,Oliver
623,CNN,128,1,43200,6.55993390083313,5.132554531097412,0.9134032726287842,0.9689000248908997,Oliver
624,RNN,128,1,43800,7.912272930145264,5.094291925430298,1.4211351871490479,0.809499979019165,Oliver
625,FNN,128,1,43800,11.962495565414429,10.921970129013062,1.3411998748779297,0.9057000279426575,Oliver
626,CNN,128,1,43800,6.180990934371948,5.484090328216553,0.9915640354156494,0.965399980545044,Oliver
627,RNN,128,1,44400,7.468026876449585,5.018291711807251,1.3452990055084229,0.8823999762535095,Oliver
628,FNN,128,1,44400,11.497070074081421,10.593571901321411,1.2795500755310059,0.9110000133514404,Oliver
629,CNN,128,1,44400,6.412056922912598,5.482544422149658,0.9151887893676758,0.9700000286102295,Oliver
630,RNN,128,1,45000,7.3184685707092285,4.928645849227905,1.3270137310028076,0.9075999855995178,Oliver
631,FNN,128,1,45000,11.229734182357788,10.171631813049316,1.277510166168213,0.9089000225067139,Oliver
632,CNN,128,1,45000,6.299436092376709,4.869239807128906,0.8712644577026367,0.9706000089645386,Oliver
633,RNN,128,1,45600,7.261446714401245,4.830022573471069,1.3156144618988037,0.8600000143051147,Oliver
634,FNN,128,1,45600,10.850571632385254,9.955594301223755,1.2500803470611572,0.9165999889373779,Oliver
635,CNN,128,1,45600,6.558351993560791,5.078046560287476,0.8781008720397949,0.9664999842643738,Oliver
636,RNN,128,1,46200,7.425293684005737,5.119273662567139,1.3167338371276855,0.8285999894142151,Oliver
637,FNN,128,1,46200,11.045928001403809,9.79480528831482,1.2080700397491455,0.9125000238418579,Oliver
638,CNN,128,1,46200,6.0218658447265625,5.059506893157959,0.9605863094329834,0.9679999947547913,Oliver
639,RNN,128,1,46800,7.353014707565308,4.903175354003906,1.3992855548858643,0.7986000180244446,Oliver
640,FNN,128,1,46800,10.566170930862427,9.350346088409424,1.1651687622070312,0.9151999950408936,Oliver
641,CNN,128,1,46800,5.683178901672363,5.311237573623657,0.9092743396759033,0.9702000021934509,Oliver
642,RNN,128,1,47400,7.714003562927246,4.92373514175415,1.315371036529541,0.9067000150680542,Oliver
643,FNN,128,1,47400,10.263992547988892,9.225374221801758,1.147819995880127,0.9132000207901001,Oliver
644,CNN,128,1,47400,5.915085554122925,5.394285440444946,0.8914012908935547,0.9681000113487244,Oliver
645,RNN,128,1,48000,7.179598331451416,4.822068929672241,1.3037095069885254,0.8640999794006348,Oliver
646,FNN,128,1,48000,9.93411111831665,8.92183256149292,1.0996272563934326,0.904699981212616,Oliver
647,CNN,128,1,48000,5.921483755111694,5.332948684692383,0.8775477409362793,0.9707000255584717,Oliver
648,RNN,128,1,48600,7.639969825744629,4.950985908508301,1.3230700492858887,0.8709999918937683,Oliver
649,FNN,128,1,48600,9.931643962860107,8.738396883010864,1.1072666645050049,0.9144999980926514,Oliver
650,CNN,128,1,48600,6.342860221862793,5.320237636566162,0.9946231842041016,0.9696000218391418,Oliver
651,RNN,128,1,49200,7.216953277587891,4.830700635910034,1.314868688583374,0.8514000177383423,Oliver
652,FNN,128,1,49200,9.784322738647461,8.6490478515625,1.1040406227111816,0.911899983882904,Oliver
653,CNN,128,1,49200,5.850343227386475,5.159644365310669,0.9094085693359375,0.9718000292778015,Oliver
654,RNN,128,1,49800,7.358227729797363,4.754947662353516,1.358760118484497,0.854200005531311,Oliver
655,FNN,128,1,49800,9.573442220687866,8.638282060623169,1.0649521350860596,0.9050999879837036,Oliver
656,CNN,128,1,49800,6.183035850524902,5.223962068557739,0.9095456600189209,0.9717000126838684,Oliver
657,RNN,128,1,50400,6.737455368041992,4.353735446929932,1.3136718273162842,0.8331999778747559,Oliver
658,FNN,128,1,50400,9.743948698043823,8.615802526473999,1.1884586811065674,0.9151999950408936,Oliver
659,CNN,128,1,50400,6.378698348999023,5.354503631591797,1.155749797821045,0.9690999984741211,Oliver
660,RNN,128,1,51000,6.779361009597778,4.336080312728882,1.3215515613555908,0.845300018787384,Oliver
661,FNN,128,1,51000,8.68401288986206,7.66956901550293,1.0416066646575928,0.9122999906539917,Oliver
662,CNN,128,1,51000,5.824475049972534,5.351693630218506,0.9273648262023926,0.9704999923706055,Oliver
663,RNN,128,1,51600,6.600401878356934,4.063595533370972,1.3467299938201904,0.8784000277519226,Oliver
664,FNN,128,1,51600,9.398212194442749,8.372458457946777,0.9993798732757568,0.9132999777793884,Oliver
665,CNN,128,1,51600,5.675307035446167,5.393857955932617,0.9197142124176025,0.9728999733924866,Oliver
666,RNN,128,1,52200,6.474283218383789,3.960310220718384,1.2824244499206543,0.7264999747276306,Oliver
667,FNN,128,1,52200,8.891756296157837,7.944950103759766,0.9909207820892334,0.9150000214576721,Oliver
668,CNN,128,1,52200,6.149092674255371,4.705040693283081,0.7996411323547363,0.9728000164031982,Oliver
669,RNN,128,1,52800,6.1607911586761475,3.824003219604492,1.3761825561523438,0.9053999781608582,Oliver
670,FNN,128,1,52800,8.647420406341553,7.354943037033081,0.9414002895355225,0.9146000146865845,Oliver
671,CNN,128,1,52800,6.0427892208099365,4.771117210388184,0.9110114574432373,0.9710999727249146,Oliver
672,RNN,128,1,53400,6.172606468200684,3.718679428100586,1.3570449352264404,0.90420001745224,Oliver
673,FNN,128,1,53400,6.9025208950042725,5.767868518829346,0.8297617435455322,0.9153000116348267,Oliver
674,CNN,128,1,53400,5.067469120025635,4.095604658126831,0.7570285797119141,0.9721999764442444,Oliver
675,RNN,128,1,54000,6.002049446105957,3.642045497894287,1.2053372859954834,0.8984000086784363,Oliver
676,FNN,128,1,54000,7.967384099960327,6.91460657119751,0.9287872314453125,0.9139999747276306,Oliver
677,CNN,128,1,54000,6.029977083206177,4.786085367202759,0.7748825550079346,0.97079998254776,Oliver
678,RNN,128,1,54600,6.075766324996948,3.8829455375671387,1.264206886291504,0.8634999990463257,Oliver
679,FNN,128,1,54600,7.347937107086182,6.417627334594727,0.8388214111328125,0.9082000255584717,Oliver
680,CNN,128,1,54600,5.5210278034210205,4.451536178588867,0.7850654125213623,0.9711999893188477,Oliver
681,RNN,128,1,55200,6.956248044967651,3.4436981678009033,1.2624154090881348,0.8920000195503235,Oliver
682,FNN,128,1,55200,7.052454233169556,5.898240089416504,0.8254435062408447,0.9197999835014343,Oliver
683,CNN,128,1,55200,5.89520001411438,5.0614683628082275,0.7895748615264893,0.9746999740600586,Oliver
684,RNN,128,1,55800,5.783890008926392,3.3790290355682373,1.163379430770874,0.8792999982833862,Oliver
685,FNN,128,1,55800,6.553287029266357,5.45391321182251,0.7881567478179932,0.9157999753952026,Oliver
686,CNN,128,1,55800,6.258936882019043,4.120528221130371,0.7999799251556396,0.9729999899864197,Oliver
687,RNN,128,1,56400,5.6380603313446045,3.2825982570648193,1.361750841140747,0.8885999917984009,Oliver
688,FNN,128,1,56400,6.041252374649048,5.028854846954346,0.7395174503326416,0.913100004196167,Oliver
689,CNN,128,1,56400,5.048382997512817,4.0035765171051025,0.7197022438049316,0.9729999899864197,Oliver
690,RNN,128,1,57000,5.817213535308838,3.215210199356079,1.6976733207702637,0.8695999979972839,Oliver
691,FNN,128,1,57000,5.19135046005249,4.062581777572632,0.729935884475708,0.916100025177002,Oliver
692,CNN,128,1,57000,5.05794358253479,4.67109227180481,0.8189144134521484,0.9733999967575073,Oliver
693,RNN,128,1,57600,6.196285009384155,4.124220371246338,1.2100176811218262,0.8898000121116638,Oliver
694,FNN,128,1,57600,4.6975202560424805,3.722055673599243,0.7268385887145996,0.9077000021934509,Oliver
695,CNN,128,1,57600,4.776017904281616,4.663577079772949,0.7585093975067139,0.9695000052452087,Oliver
696,RNN,128,1,58200,5.2659876346588135,3.0341544151306152,1.2158043384552002,0.8601999878883362,Oliver
697,FNN,128,1,58200,4.8108344078063965,3.76937198638916,0.6715848445892334,0.9165999889373779,Oliver
698,CNN,128,1,58200,4.867061138153076,4.345875024795532,0.7471115589141846,0.9729999899864197,Oliver
699,RNN,128,1,58800,5.536446809768677,3.317816734313965,1.232726812362671,0.9049000144004822,Oliver
700,FNN,128,1,58800,4.847452163696289,3.7272629737854004,0.6993796825408936,0.914900004863739,Oliver
701,CNN,128,1,58800,4.896556854248047,3.7724735736846924,0.8021950721740723,0.9732999801635742,Oliver
702,RNN,128,1,59400,5.608735799789429,3.1259498596191406,1.2640268802642822,0.8409000039100647,Oliver
703,FNN,128,1,59400,4.840269088745117,3.7452785968780518,0.6611433029174805,0.9146000146865845,Oliver
704,CNN,128,1,59400,5.054805040359497,3.8596725463867188,0.814403772354126,0.9735999703407288,Oliver
705,RNN,128,1,60000,5.634328842163086,3.117055892944336,1.2489545345306396,0.8806999921798706,Oliver
706,FNN,128,1,60000,4.991298675537109,3.763640880584717,0.7338244915008545,0.9172000288963318,Oliver
707,CNN,128,1,60000,5.021694660186768,3.8607592582702637,0.7387087345123291,0.9739999771118164,Oliver
708,RNN,128,1,60000,5.45343017578125,3.019239902496338,1.2881479263305664,0.8841000199317932,Oliver
709,FNN,128,1,60000,4.658816337585449,3.5935468673706055,0.6377301216125488,0.9154000282287598,Oliver
710,CNN,128,1,60000,4.847383260726929,4.809148788452148,0.796288251876831,0.9760000109672546,Oliver
711,RNN,128,1,60000,5.505715608596802,3.1073412895202637,1.2076489925384521,0.8744999766349792,Oliver
712,FNN,128,1,60000,4.514076232910156,3.6399712562561035,0.6986491680145264,0.9140999913215637,Oliver
713,CNN,128,1,60000,4.926806688308716,3.857590913772583,0.7796523571014404,0.9729999899864197,Oliver
714,RNN,128,1,60000,5.309017658233643,3.3081934452056885,1.4200778007507324,0.8741999864578247,Oliver
715,FNN,128,1,60000,4.732098817825317,3.5792236328125,0.6798973083496094,0.9147999882698059,Oliver
716,CNN,128,1,60000,4.895871639251709,4.897874593734741,0.7193231582641602,0.9695000052452087,Oliver
717,RNN,128,1,60000,5.609470367431641,3.1621127128601074,1.2299299240112305,0.882099986076355,Oliver
718,FNN,128,1,60000,4.68734073638916,3.6910409927368164,0.6738936901092529,0.9072999954223633,Oliver
719,CNN,128,1,60000,4.95613956451416,4.7184813022613525,0.7464845180511475,0.9718999862670898,Oliver
