,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
102,RNN,128,1,35400,12.817846775054932,1.542140007019043,5.1923606395721436,0.8708999752998352,T4 GPU
103,FNN,128,1,35400,5.0484654903411865,1.4566266536712646,1.3558692932128906,0.910099983215332,T4 GPU
104,CNN,128,1,35400,5.237274408340454,1.3759617805480957,1.3274519443511963,0.9674999713897705,T4 GPU
105,RNN,128,1,36000,13.328023910522461,1.5677571296691895,2.131960153579712,0.8687999844551086,T4 GPU
106,FNN,128,1,36000,4.894640207290649,1.5411756038665771,1.3547728061676025,0.9124000072479248,T4 GPU
107,CNN,128,1,36000,5.231797218322754,1.6575944423675537,1.3315322399139404,0.9646999835968018,T4 GPU
108,RNN,128,1,36600,12.952568292617798,1.4765491485595703,2.609407424926758,0.7728000283241272,T4 GPU
109,FNN,128,1,36600,6.445602655410767,1.537975788116455,0.908606767654419,0.9107999801635742,T4 GPU
110,CNN,128,1,36600,6.456759929656982,1.520491600036621,1.352816104888916,0.9686999917030334,T4 GPU
111,RNN,128,1,37200,8.942744493484497,1.577270269393921,2.2004857063293457,0.8458999991416931,T4 GPU
112,FNN,128,1,37200,6.4666314125061035,1.327397108078003,0.912412166595459,0.9090999960899353,T4 GPU
113,CNN,128,1,37200,5.153631210327148,1.5476303100585938,0.9958624839782715,0.9674999713897705,T4 GPU
114,RNN,128,1,37800,9.681914329528809,1.5899231433868408,2.1030802726745605,0.8715000152587891,T4 GPU
115,FNN,128,1,37800,5.659067153930664,1.2600085735321045,0.8896389007568359,0.9104999899864197,T4 GPU
116,CNN,128,1,37800,6.420442819595337,1.4210472106933594,1.3530645370483398,0.968500018119812,T4 GPU
117,RNN,128,1,38400,7.3311755657196045,1.5107834339141846,2.1659042835235596,0.847599983215332,T4 GPU
118,FNN,128,1,38400,3.6308844089508057,1.368619441986084,1.3521835803985596,0.9067999720573425,T4 GPU
119,CNN,128,1,38400,3.9085538387298584,1.463285207748413,1.3526279926300049,0.9672999978065491,T4 GPU
120,RNN,128,1,39000,13.359152555465698,2.8900513648986816,5.199961185455322,0.8747000098228455,T4 GPU
121,FNN,128,1,39000,6.826804876327515,1.2970969676971436,1.3607032299041748,0.904699981212616,T4 GPU
122,CNN,128,1,39000,6.175661087036133,1.5822336673736572,1.0183212757110596,0.9703999757766724,T4 GPU
123,RNN,128,1,39600,9.239466667175293,1.5992248058319092,2.227158784866333,0.9053000211715698,T4 GPU
124,FNN,128,1,39600,6.052632808685303,1.336000919342041,1.3301355838775635,0.9110999703407288,T4 GPU
125,CNN,128,1,39600,6.497876882553101,1.580550193786621,1.3302791118621826,0.9653000235557556,T4 GPU
126,RNN,128,1,40200,12.80546498298645,1.5887033939361572,5.17052960395813,0.8669000267982483,T4 GPU
127,FNN,128,1,40200,6.484449148178101,1.366189956665039,1.330071210861206,0.9128000140190125,T4 GPU
128,CNN,128,1,40200,6.442789316177368,1.563133955001831,1.3326239585876465,0.9671000242233276,T4 GPU
129,RNN,128,1,40800,12.833197355270386,2.9260663986206055,2.119741916656494,0.8440999984741211,T4 GPU
130,FNN,128,1,40800,5.3753578662872314,1.6768417358398438,1.3310890197753906,0.9138000011444092,T4 GPU
131,CNN,128,1,40800,6.3991920948028564,1.5548925399780273,0.9774148464202881,0.9653000235557556,T4 GPU
132,RNN,128,1,41400,12.689253568649292,1.6507184505462646,2.6641597747802734,0.8582000136375427,T4 GPU
133,FNN,128,1,41400,6.540799140930176,1.4189496040344238,1.3053536415100098,0.9110999703407288,T4 GPU
134,CNN,128,1,41400,5.319877862930298,2.858912467956543,1.3552536964416504,0.9678999781608582,T4 GPU
135,RNN,128,1,42000,12.894764423370361,2.858342170715332,2.639110565185547,0.8779000043869019,T4 GPU
136,FNN,128,1,42000,6.981384515762329,1.5807414054870605,0.9033515453338623,0.9122999906539917,T4 GPU
137,CNN,128,1,42000,6.318044900894165,1.6277153491973877,0.9763381481170654,0.9670000076293945,T4 GPU
138,RNN,128,1,42600,9.543768405914307,2.911893844604492,2.6365087032318115,0.8881000280380249,T4 GPU
139,FNN,128,1,42600,6.516594171524048,2.971756935119629,1.3510100841522217,0.9132000207901001,T4 GPU
140,CNN,128,1,42600,5.567174196243286,1.8807041645050049,1.3525803089141846,0.9685999751091003,T4 GPU
141,RNN,128,1,43200,13.221051692962646,1.7607970237731934,2.2437920570373535,0.8686000108718872,T4 GPU
142,FNN,128,1,43200,6.897471904754639,1.7223198413848877,1.359861135482788,0.9093999862670898,T4 GPU
143,CNN,128,1,43200,6.492984056472778,1.6379172801971436,1.3528556823730469,0.9686999917030334,T4 GPU
144,RNN,128,1,43800,15.099558115005493,1.7057669162750244,5.214825630187988,0.8733999729156494,T4 GPU
145,FNN,128,1,43800,5.490459203720093,1.501502275466919,0.9769389629364014,0.890500009059906,T4 GPU
146,CNN,128,1,43800,6.54852032661438,2.8554093837738037,1.036994218826294,0.9692000150680542,T4 GPU
147,RNN,128,1,44400,9.954522132873535,2.896822214126587,2.6116108894348145,0.8950999975204468,T4 GPU
148,FNN,128,1,44400,6.035868883132935,1.5004055500030518,1.3300223350524902,0.9122999906539917,T4 GPU
149,CNN,128,1,44400,6.134504079818726,2.943281412124634,1.0109107494354248,0.9692000150680542,T4 GPU
150,RNN,128,1,45000,12.838314533233643,2.099782943725586,2.6889827251434326,0.892799973487854,T4 GPU
151,FNN,128,1,45000,5.718171834945679,2.855448007583618,0.8948416709899902,0.9016000032424927,T4 GPU
152,CNN,128,1,45000,6.574181795120239,2.9061026573181152,1.0090923309326172,0.9663000106811523,T4 GPU
153,RNN,128,1,45600,8.558773040771484,1.8292973041534424,2.1806204319000244,0.8967999815940857,T4 GPU
154,FNN,128,1,45600,5.504526615142822,1.6573920249938965,0.9158544540405273,0.9154000282287598,T4 GPU
