,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
59,CNN,128,1,26400,7.213812828063965,5.866033554077148,1.2431674003601074,0.9555000066757202,Philippa
60,RNN,128,1,27000,5.714930772781372,1.6522903442382812,1.3489398956298828,0.8398000001907349,Philippa
61,FNN,128,1,27000,6.266911268234253,5.000062465667725,0.9475703239440918,0.9003999829292297,Philippa
62,CNN,128,1,27000,7.2700254917144775,6.067201137542725,1.245835304260254,0.9552000164985657,Philippa
63,RNN,128,1,27600,4.382046461105347,1.682121992111206,1.330613136291504,0.7810999751091003,Philippa
64,FNN,128,1,27600,6.434355974197388,5.068221092224121,0.9107801914215088,0.8985000252723694,Philippa
65,CNN,128,1,27600,8.040233373641968,6.157689332962036,1.2767417430877686,0.9580000042915344,Philippa
66,RNN,128,1,28200,5.404621124267578,1.6826698780059814,1.3405711650848389,0.8234999775886536,Philippa
67,FNN,128,1,28200,6.68183159828186,5.272078514099121,0.9058096408843994,0.9067000150680542,Philippa
68,CNN,128,1,28200,7.614705801010132,6.555089235305786,1.233419418334961,0.9578999876976013,Philippa
69,RNN,128,1,28800,4.350082159042358,1.66172194480896,1.314880132675171,0.8065000176429749,Philippa
70,FNN,128,1,28800,6.855610609054565,5.307733535766602,0.9150981903076172,0.9052000045776367,Philippa
71,CNN,128,1,28800,7.657447338104248,6.385716915130615,1.2855732440948486,0.9595000147819519,Philippa
72,RNN,128,1,29400,4.399347543716431,1.7895987033843994,1.3101627826690674,0.8479999899864197,Philippa
73,FNN,128,1,29400,6.924568176269531,5.3357837200164795,1.054957389831543,0.9104999899864197,Philippa
74,CNN,128,1,29400,10.273162841796875,6.5914342403411865,1.3290009498596191,0.9567000269889832,Philippa
75,RNN,128,1,30000,4.6142988204956055,1.898902177810669,1.3956842422485352,0.7876999974250793,Philippa
76,FNN,128,1,30000,6.950891733169556,5.500345945358276,0.9328620433807373,0.9056000113487244,Philippa
77,CNN,128,1,30000,7.905782222747803,6.735767364501953,1.192826509475708,0.960099995136261,Philippa
78,RNN,128,1,30600,4.5960376262664795,1.8957312107086182,1.3423466682434082,0.8352000117301941,Philippa
79,FNN,128,1,30600,6.880385160446167,5.656452417373657,0.9167366027832031,0.9060999751091003,Philippa
80,CNN,128,1,30600,8.03392767906189,6.805928468704224,1.1944653987884521,0.9631999731063843,Philippa
81,RNN,128,1,31200,4.497600793838501,1.8562510013580322,1.3253462314605713,0.8105999827384949,Philippa
82,FNN,128,1,31200,7.052575588226318,5.8330395221710205,0.916104793548584,0.9086999893188477,Philippa
83,CNN,128,1,31200,8.129010200500488,6.897498369216919,1.193636417388916,0.9581000208854675,Philippa
84,RNN,128,1,31800,4.7277233600616455,1.911367416381836,1.3944041728973389,0.8258000016212463,Philippa
85,FNN,128,1,31800,7.173918008804321,5.813004970550537,0.9193253517150879,0.9028000235557556,Philippa
86,CNN,128,1,31800,8.461944103240967,7.031402111053467,1.1837265491485596,0.9602000117301941,Philippa
87,RNN,128,1,32400,4.65545654296875,1.9778938293457031,1.3170537948608398,0.8452000021934509,Philippa
88,FNN,128,1,32400,7.273918390274048,6.773653745651245,0.9228346347808838,0.9045000076293945,Philippa
89,CNN,128,1,32400,8.61532187461853,7.1473071575164795,1.2949347496032715,0.9603000283241272,Philippa
90,RNN,128,1,33000,4.635572195053101,1.8956713676452637,1.3014376163482666,0.8529000282287598,Philippa
91,FNN,128,1,33000,9.60267448425293,6.544557094573975,0.9705855846405029,0.9101999998092651,Philippa
92,CNN,128,1,33000,8.835788488388062,7.4035985469818115,1.362583875656128,0.9602000117301941,Philippa
93,RNN,128,1,33600,4.806475639343262,2.0679359436035156,1.3772516250610352,0.7224000096321106,Philippa
94,FNN,128,1,33600,7.496883869171143,6.446639776229858,0.9377415180206299,0.9111999869346619,Philippa
95,CNN,128,1,33600,8.82444453239441,7.405173063278198,1.2662184238433838,0.9649999737739563,Philippa
96,RNN,128,1,34200,4.833426237106323,2.0370140075683594,1.3548214435577393,0.891700029373169,Philippa
97,FNN,128,1,34200,7.890369653701782,6.287176609039307,0.9070289134979248,0.904699981212616,Philippa
98,CNN,128,1,34200,8.89145278930664,7.558539390563965,1.1877179145812988,0.9617000222206116,Philippa
99,RNN,128,1,34800,4.894329309463501,2.084928512573242,1.358243465423584,0.8808000087738037,Philippa
100,FNN,128,1,34800,7.705379009246826,6.28039026260376,0.9533658027648926,0.8981000185012817,Philippa
101,CNN,128,1,34800,8.976809978485107,7.688073396682739,1.1823701858520508,0.9614999890327454,Philippa
102,RNN,128,1,35400,4.792774438858032,2.1327507495880127,1.322817087173462,0.8665000200271606,Philippa
103,FNN,128,1,35400,7.8371148109436035,6.38386607170105,0.9961400032043457,0.9129999876022339,Philippa
104,CNN,128,1,35400,9.033262014389038,7.747683525085449,1.1743624210357666,0.9649999737739563,Philippa
105,RNN,128,1,36000,4.858519792556763,2.146658420562744,1.4042551517486572,0.807200014591217,Philippa
106,FNN,128,1,36000,7.807178258895874,6.640048503875732,0.9153618812561035,0.9096999764442444,Philippa
107,CNN,128,1,36000,9.222124099731445,8.004337787628174,1.2078816890716553,0.9645000100135803,Philippa
108,RNN,128,1,36600,4.7938642501831055,2.1301794052124023,1.301358699798584,0.8816999793052673,Philippa
109,FNN,128,1,36600,8.412930727005005,6.61262059211731,0.9029958248138428,0.9103999733924866,Philippa
110,CNN,128,1,36600,9.36215591430664,8.237475633621216,1.2094535827636719,0.9642999768257141,Philippa
111,RNN,128,1,37200,9.459805488586426,2.4318912029266357,1.375516653060913,0.8062000274658203,Philippa
112,FNN,128,1,37200,8.311820268630981,7.10362434387207,0.9552581310272217,0.8953999876976013,Philippa
113,CNN,128,1,37200,9.936068773269653,8.263356447219849,1.2738573551177979,0.9660000205039978,Philippa
114,RNN,128,1,37800,5.16814112663269,2.357936382293701,1.4303288459777832,0.8497999906539917,Philippa
115,FNN,128,1,37800,8.716171026229858,7.087346076965332,1.0033974647521973,0.90829998254776,Philippa
116,CNN,128,1,37800,9.761817216873169,8.602544069290161,1.2771973609924316,0.963100016117096,Philippa
117,RNN,128,1,38400,4.93562912940979,2.333190441131592,1.3775246143341064,0.7628999948501587,Philippa
118,FNN,128,1,38400,8.461693525314331,7.426031827926636,0.965883731842041,0.907800018787384,Philippa
119,CNN,128,1,38400,9.827905178070068,8.471317529678345,1.2578046321868896,0.9653000235557556,Philippa
120,RNN,128,1,39000,5.228192090988159,2.2528276443481445,1.3434882164001465,0.8690999746322632,Philippa
121,FNN,128,1,39000,8.522293090820312,7.149933338165283,0.9209418296813965,0.9114999771118164,Philippa
122,CNN,128,1,39000,9.889597654342651,8.93709945678711,1.2275521755218506,0.96670001745224,Philippa
123,RNN,128,1,39600,5.04649543762207,2.3265624046325684,1.337594985961914,0.8820000290870667,Philippa
124,FNN,128,1,39600,9.772220849990845,7.149183034896851,0.9369797706604004,0.9114999771118164,Philippa
125,CNN,128,1,39600,10.28836727142334,8.751932621002197,1.2057569026947021,0.9656000137329102,Philippa
126,RNN,128,1,40200,5.452943563461304,2.2773373126983643,1.3395967483520508,0.8180000185966492,Philippa
127,FNN,128,1,40200,8.735654354095459,8.029134511947632,0.9232850074768066,0.9135000109672546,Philippa
