,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
616,FNN,128,1,42000,9.221234798431396,8.07759690284729,0.8961353302001953,0.9107999801635742,Aleks2
617,CNN,128,1,42000,5.541308641433716,4.746808767318726,0.8018283843994141,0.9690999984741211,Aleks2
618,RNN,128,1,42600,6.318191051483154,4.670875310897827,1.3235812187194824,0.8708000183105469,Aleks2
619,FNN,128,1,42600,9.140390157699585,8.638352155685425,1.267167329788208,0.9157999753952026,Aleks2
620,CNN,128,1,42600,5.721550464630127,5.193567991256714,1.0188393592834473,0.9678000211715698,Aleks2
621,RNN,128,1,43200,7.633123397827148,4.203791379928589,1.669306755065918,0.8521999716758728,Aleks2
622,FNN,128,1,43200,8.330316066741943,10.365846395492554,1.0335524082183838,0.9108999967575073,Aleks2
623,CNN,128,1,43200,5.614828109741211,4.8780975341796875,0.7906701564788818,0.9692000150680542,Aleks2
624,RNN,128,1,43800,5.696237325668335,3.688638687133789,1.1569602489471436,0.8944000005722046,Aleks2
625,FNN,128,1,43800,8.770731925964355,7.800658702850342,0.9158775806427002,0.9088000059127808,Aleks2
626,CNN,128,1,43800,5.440625429153442,4.744422674179077,0.7304971218109131,0.9682000279426575,Aleks2
627,RNN,128,1,44400,5.271009683609009,3.1559336185455322,0.9425945281982422,0.8794000148773193,Aleks2
628,FNN,128,1,44400,8.19535231590271,7.843922853469849,0.8113188743591309,0.9117000102996826,Aleks2
629,CNN,128,1,44400,5.4762959480285645,4.565227031707764,0.7369825839996338,0.9696999788284302,Aleks2
630,RNN,128,1,45000,4.813076496124268,2.848266363143921,1.0750768184661865,0.8876000046730042,Aleks2
631,FNN,128,1,45000,8.277007818222046,7.043768644332886,0.8828425407409668,0.9186000227928162,Aleks2
632,CNN,128,1,45000,5.530142784118652,4.68857216835022,0.6618146896362305,0.9686999917030334,Aleks2
633,RNN,128,1,45600,4.879047632217407,3.2275452613830566,0.9782392978668213,0.8671000003814697,Aleks2
634,FNN,128,1,45600,7.762356758117676,6.470195770263672,0.7930953502655029,0.9115999937057495,Aleks2
635,CNN,128,1,45600,5.283503770828247,4.545923948287964,0.6916682720184326,0.9684000015258789,Aleks2
636,RNN,128,1,46200,5.24385142326355,3.0426647663116455,1.0460326671600342,0.8913999795913696,Aleks2
637,FNN,128,1,46200,7.361084938049316,6.229854106903076,0.8636648654937744,0.9153000116348267,Aleks2
638,CNN,128,1,46200,5.273796796798706,4.4555346965789795,0.5991518497467041,0.9692999720573425,Aleks2
639,RNN,128,1,46800,5.140925884246826,2.5817644596099854,0.9021387100219727,0.8716999888420105,Aleks2
640,FNN,128,1,46800,5.747175693511963,4.887475252151489,0.6673896312713623,0.9157000184059143,Aleks2
641,CNN,128,1,46800,5.187410831451416,4.605897426605225,0.686819314956665,0.9690999984741211,Aleks2
642,RNN,128,1,47400,4.618570566177368,2.638078212738037,0.905468225479126,0.8722000122070312,Aleks2
643,FNN,128,1,47400,6.748608589172363,5.955435037612915,0.8109140396118164,0.9144999980926514,Aleks2
644,CNN,128,1,47400,5.30615234375,4.633381366729736,0.6066408157348633,0.9685999751091003,Aleks2
645,RNN,128,1,48000,4.641776084899902,2.748772144317627,0.9664616584777832,0.8952000141143799,Aleks2
